PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|LISTING_ALERT|NEIGHBORHOOD|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS|WATERFRONT_FLAG|WATERFRONT|WATERVIEW_FLAG|WATERVIEW_FEATURES|ADULT_COMMUNITY|SQUARE_FEET_INCL_BASE|SQUARE_FEET_DISCLOSURES|DATE_AVAILABLE|BASEMENT|YEAR_BUILT|YEAR_BUILT_DESCRP|APPLIANCES|EXTERIOR_FEATURES|HEATING|INTERIOR_BLDG_FEAT|AboveGradeFinishedArea|BelowGradeFinishedArea
"RN"|72844737|"A9501571"|"A95338"|"ACT"|17600|"40"|"Summer Circle  WT128"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $4,400. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. This beautiful tasteful modern home has many charming elements. The bright open airy floor plan offers a generous kitchen, welcoming dining room and living room surrounded by windows and decks with an outdoor table and extra seating. An ""upside down"" house with the living area upstairs and the bedrooms downstairs, this home is perfect for hosting family and friends or enjoying quiet time on the deck. Its location is perfectly nestled in the woods yet is close to popular Lambert's Cove Beach. PLEASE NOTE THE ONLY ACCESS TO THE LOWER LEVEL BEDROOMS IS VIA AN OPEN SPIRAL STAIRCASE."|17|6/8/2021 11:15:00 AM|0|"N"||"Dukes"|"MA"|"A"|7|4|4|0||2|174240|2676|"4f;0h"|"N"||||||||||||||||
"RN"|72844763|"A9501571"|"A95338"|"ACT"|14500|"76"|"School House Lane WT101"||123||"02575"||"THIS IS A WEEKLY RENTAL NOT A MONTHLY!!!!   An elegant, whimsical house full of color, quality and artistic touches. The grounds are sumptuous, nature at its apotheosis. There is gentle movement in the landscape with flowering trees and shrubs everywhere replete with a babbling brook flowing into a pond bordering the garden behind the house. The stonework is finely crafted with balanced proportions adding a base note to the property. Harmonious blending of house and land is reminiscent of English gardens. Truly an exceptional property.Updated bathrooms on the main floor. Renovated master suites. This refined property is located in West Tisbury on the Seven Gates Farm Association offering shared tennis courts (within walking distance), miles of walking trails, several miles of private North Shore beaches, pastoral and picturesque landscapes."|41|6/7/2021 12:29:00 PM|0|"N"||"Dukes"|"MA"|"A"|8|5|5|1||2|4.4|3392|"5f;1h"|"N"||||||||||||||||
"RN"|72844813|"A9501571"|"A95338"|"ACT"|13600|"64"|"Bartimus Luce Road  WT125"||123||"02575"||"THIS IS A WEEKLY RENTAL NOT A MONTHLY!!!!!!!!!!Idyllic location right above a sandy private beach on the North Shore. This beach cottage affords views of the Sound and the Elizabeth Islands with a front row seat on unrivaled sunsets. It is rustic and cozy with a large screened porch overlooking the view. Have a getaway like in days of yore when life was simple and the beach at your doorstep.Take a step back from the hustle and bustle of life in the fast lane and have some time out in the arms of the natural world."|25|6/7/2021 1:30:00 PM|0|"N"||"Dukes"|"MA"|"A"|4|2|2|0||2|3.2|792|"2f;0h"|"Y"||||||||||||||||
"RN"|72844834|"A9501571"|"A95338"|"ACT"|30000|"37"|"Sachem Circle  WT129"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $7,500. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. Lovely pastoral setting with an elegant farm house and guest house. Abutting Land Bank property on two sides. Quiet privacy, yet just minutes to Lambert�s Cove Beach. The four bedroom house and separate guest house are impeccably decorated and the floor plan lends itself to congregating with the family or having room to spread out. A beautifully landscaped yard and patio allow for quiet relaxing with expansive summer living space! Very close to Lambert's Cove Beach, local farm stands, restaurants, and West Tisbury Village. Ideal for family reunions and special events."|19|6/7/2021 1:43:00 PM|0|"N"||"Dukes"|"MA"|"A"|8|5|4|0||2|696960|3600|"4f;0h"|"N"||||||||||||||||
"RN"|72844850|"A9501571"|"A95338"|"ACT"|20000|"709"|"Old County Rd,  WT134"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY. The weekly price in August is $5,000. per week. See website for additional weekly pricing.  Mill Pond House is a completely restored 1890s farmhouse on the old Mill Pond in historic West Tisbury. Remodeled by the present owner, an interior designer, it is beautifully appointed with antiques and charming accessories. An old pine floor and columns add to the ambiance. The house offers 2,400 square feet of living space. The first floor is an open space plan with a living room and fireplace, a screened porch with a view of the large back yard, a fully equipped kitchen and a dining area. A"|22|6/7/2021 2:02:00 PM|0|"N"||"Dukes"|"MA"|"A"|7|4|2|1||4|0.95|2400|"2f;1h"|"N"||||||||||||||||
"RN"|72844862|"A9501571"|"A95338"|"ACT"|12000|"76"|"Ben Chase Rd  WT136"||123||"02575"||"Experience a wonderful glimpse of country living in the peaceful, quiet setting of Serene Pond Cottage! This charming Martha's Vineyard retreat features a cozy interior with ample natural light, a private deck where you can take your breakfast and coffee, and a tree-lined backyard to enjoy on lazy summer days. Comfortable three bedroom single story home with one brand new renovated full bath with bathtub and shower. There is also an enclosed outdoor shower. The two bedrooms with queen beds each have an A/C unit as does the living and dining area.This country home sits close to Black Water Pond and a small cranberry pond, in a spot with easy access to the Land Bank walking trails. You'll also be just three miles inland of Vineyard Haven, the picturesque port town where the ferry from the mainland docks. NO USE OF FIREPLACE UNLESS GIVEN WRITTEN PERMISSION. NO FENCE IN YARD, POND NEARBY. SUV, JEEP or similar vehicle recommended for bumpy road."|20|6/7/2021 2:18:00 PM|0|"N"||"Dukes"|"MA"|"A"|6|3|1|0||2|140699|1068|"1f;0h"|"N"||||||||||||||||
"RN"|72844866|"A9501571"|"A95338"|"ACT"|10900|"58"|"Forest Rd  WT140"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $2,725.. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. This charming rustic home is set within Seven Gates Farm in West Tisbury. Walk down your own path to a beautiful private association beach. There are shared tennis courts and miles of walking trails."|29|6/7/2021 2:24:00 PM|0|"N"||"Dukes"|"MA"|"A"|5|3|1|0||2|130680|936|"1f;0h"|"Y"||||||||||||||||
"RN"|72844878|"A9501571"|"A95338"|"ACT"|50000|"29"|"Naushon Rd  WT142"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $12,500. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. Waterfront home in spectacular location overlooking the Vineyard Sound and the Elizabeth Islands. This casual and comfortable single level 4 BR 3 bath home has central air and heat. Enjoy summer star-studded skies from your patio or through skylights in each bedroom. Open living dining area. Small but functional galley kitchen. The glassed-in breezeway offers comfortable wicker furniture to relax in while reading and looking at the gardens. The cottage, attached to the breezeway, is a family great room with plasma TV, Internet access, game table area, studio kitchen: and a bathroom with Jacuzzi tub and steam generator glass shower. A boardwalk leads you to a hot tub with a table surround to use for lunch. Nearby is a hot/cold shower."|26|6/7/2021 2:40:00 PM|0|"N"||"Dukes"|"MA"|"A"|7|4|3|0||2|609840|3237|"3f;0h"|"Y"||||||||||||||||
"RN"|72844885|"A9501571"|"A95338"|"ACT"|8000|"10"|"James Pond Way  WT133"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $2,000. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. This spacious and well appointed one bedroom guest house has a cozy living area and kitchen which opens up to a large second story deck with outdoor furniture, table and chairs where you can enjoy dining amidst the trees. One A/C unit is in the bedroom along with a ceiling fan. The living area has a ceiling fan and stays cool with the help of some nearby trees providing shade. Inside, enjoy all the comforts of home. Outside, explore Seth's Pond on a paddle board or kayak. Lambert's Cove, the expansive white-sand beach is only .3 of a mile away and offers swimming, sunbathing and picnicking. Perfect place for a family to enjoy the entire summer."|21|6/7/2021 2:46:00 PM|0|"N"||"Dukes"|"MA"|"A"|3|1|1|0||2|174240|936|"1f;0h"|"N"||||||||||||||||
"RN"|72844888|"A9501571"|"A95338"|"ACT"|36000|"74"|"Turkeyland Cove Rd ED306"||126||"02539"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $9,000. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. Less than 5 miles from the center of town, the property is a 3 bedroom uniquely-designed guest house which provides the space needed for a large family or visiting guests. Most of the living/entertaining space is on the second floor. The kitchen has granite countertops, updated appliances, and counter stools. Farmhouse style table with seating for eight provides the main dining space. The living room area has a gas fireplace, cozy furniture and two large sets of sliding glass doors which notably open to the second story deck. Adjacent to the open concept kitchen and living room is a charming sun room with a slate floor and lots of windows. The two king bedrooms are on the same floor down a corridor. The master suite has a sitting room/den, large king bedroom, sliding doors to a private deck."|23|6/7/2021 2:49:00 PM|0|"N"||"Dukes"|"MA"|"A"|6|3|3|0||2|174240|2556|"3f;0h"|"N"||||||||||||||||
"RN"|72844896|"A9501571"|"A95338"|"ACT"|80000|"7"|"Mill Hill Farms Rd ED315"||126||"02539"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $20,000. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. Gorgeous new 4 bedroom 4 bath home. Top of the line finishes and appliances. Gourmet kitchen, screened in porch with fireplace and TV. Pool with swim up bar, hot tub and grilling area. This is a cream of the crop Katama house is a short distance to downtown Edgartown and South Beach. The perfect Summer retreat!"|25|6/7/2021 2:52:00 PM|0|"N"||"Dukes"|"MA"|"A"|7|4|4|1||2|130680|3800|"4f;1h"|"N"||||||||||||||||
"RN"|72844897|"A9501571"|"A95338"|"ACT"|56800|"2"|"Nonamesset Rd  ED319"||126||"02539"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $14,200. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING.Newly renovated architect designed home with every amenity. Cook's gourmet kitchen, open plan living/dining room, second living room, lots of outdoor patio and deck space, Set in a private 7 acre property with wildflower meadow. Relax around the beautiful in ground pool surrounded by meadows and lots of privacy. Take the Boston Whaler motor boat or kayak across Oyster Pond to private beach (used by Presidents Clinton and Obama in past summers.) Outdoor and indoor games galore to entertain..Crocquet, horseshoes, ping pong and a pool table in the finished basement... 2 master bedroom suites with king beds, and separate guest quarters with a king bedroom and bath. One bedroom with twin beds. Newly added hot tub for you to enjoy!"|36|6/7/2021 2:53:00 PM|0|"N"||"Dukes"|"MA"|"A"|8|5|4|0||2|304920|3000|"4f;0h"|"N"||||||||||||||||
"RN"|72844905|"A9501571"|"A95338"|"ACT"|19000|"17"|"Umbagog Ave  WT109"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $4,750. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. This three story home is located in a very desirable area off of Lambert's Cove Road, Makonikey, with access to a private association beach and walking trails. There are four plus bedrooms and bright and open living spaces that lead out to a deck and a screened-in porch. Lambert's Cove Beach Access."|9|6/7/2021 3:02:00 PM|0|"N"||"Dukes"|"MA"|"A"|9|6|2|1||2|0.43|2155|"2f;1h"|"N"||||||||||||||||
"RN"|72844906|"A9501571"|"A95338"|"ACT"|10000|"24"|"Nat's Farm Lane  WT113"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $2,500. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING.  Charming three bedroom home located in a private neighborhood close to bike path, walking trails and public tennis courts. Just a short drive to Lambert's Cove Beach, West Tisbury Village and down island restaurants and shops.Amenities include High definition TV, wifi internet service and an MP3 dock."|18|6/7/2021 3:05:00 PM|0|"N"||"Dukes"|"MA"|"A"|6|3|2|0||2|1.39|1439|"2f;0h"|"N"||||||||||||||||
"RN"|72844909|"A9501571"|"A95338"|"ACT"|12000|"267"|"Great Plains Road  WT117"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $4,000. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. Large spacious home with open concept living and dining area. This house has gorgeous hardwood floors throughout, separate media room, and loads of natural sunlight. It also features an exceptionally large master bedroom with en-suite bath, and private deck. There is plenty of grassy yard, complete with hammock and outdoor shower. Lambert's Cove Beach Access."|34|6/7/2021 3:06:00 PM|0|"N"||"Dukes"|"MA"|"A"|6|3|2|1||2|65340|2240|"2f;1h"|"N"||||||||||||||||
"RN"|72844916|"A9501571"|"A95338"|"ACT"|17600|"40"|"Summer Circle  WT128"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $4,400. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. This beautiful tasteful modern home has many charming elements. The bright open airy floor plan offers a generous kitchen, welcoming dining room and living room surrounded by windows and decks with an outdoor table and extra seating. An ""upside down"" house with the living area upstairs and the bedrooms downstairs, this home is perfect for hosting family and friends or enjoying quiet time on the deck. Its location is perfectly nestled in the woods yet is close to popular Lambert's Cove Beach. PLEASE NOTE THE ONLY ACCESS TO THE LOWER LEVEL BEDROOMS IS VIA AN OPEN SPIRAL STAIRCASE."|10|6/7/2021 3:10:00 PM|0|"N"||"Dukes"|"MA"|"A"|7|4|3|1||2|3|2676|"3f;1h"|"N"||||||||||||||||
"RN"|72845425|"A9501571"|"A95338"|"ACT"|17600|"50A"|"Carl's Way  WT145"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $4,400. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING.  Looking for that perfect setting with a water view? This is the one!!This cute cape is privately set with a water view and direct water access to Town Pond. You can dock your canoes and kyacks here and access Tisbury Great Pond and then right out to the beach. There are four good sized bedrooms and a great patio to relax and enjoy your views. You will be walking distance to the town center, Saturday markets, the great Library, Alleys and all the activity in West Tisbury."|19|6/8/2021 12:10:00 PM|0|"N"||"Dukes"|"MA"|"A"|6|4|2|0||2|348480|1584|"2f;0h"|"Y"||||||||||||||||
"RN"|72845445|"A9501571"|"A95338"|"ACT"|3000|"41"|"Oak Lane  WT147"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $3,200. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. Inside the front entrance is a large open living room with a comfortable L-shaped couch facing the floor to ceiling windows which look out onto the spacious tree lined back yard and a wall mounted flat screen television. Off the open concept living/dining room is a large Master bedroom and private bath. The master also has sliding glass doors which lead out to a nice deck with table and chairs. Also downstairs is a cozy bedroom with a trundle bed and a half bath. Adjacent to the indoor/outdoor dining area is the beautifully renovated kitchen with stainless steel appliances and ample cooking amenities. PLEASE NOTE THAT THE ONLY ACCESS TO UPSTAIRS IS VIA AN OPEN SPIRAL STAIRCASE AS PICTURED."|22|6/8/2021 12:37:00 PM|0|"N"||"Dukes"|"MA"|"A"|6|4|2|1||2|87120|2703|"2f;1h"|"N"|||||"N"||||||||||2703|
"RN"|72845474|"A9501571"|"A95338"|"ACT"|18000|"71"|"Bartmus Luce Road  WT154"||123||"02575"||"THIS IS A WEEKLY SUMMER RENTAL ONLY.THE WEEKLY PRICE IN AUGUST IS $5,000. PER WEEK.SEE WEB SITE FOR ADDITIONAL WEEKLY PRICING. Finest Views on the Island!! This house is set high on a hill surrounded by nature. The expansive views from the front of this house are spectacular. Enjoy the large deck or the screened porch and gaze upon one of the most amazing Vineyard Views available. It is a short distance to the private beach. Inside the house you will find new appliances in the kitchen area. The house has central air to enjoy, but maybe the ocean breezes might be enough. If you are looking for a wonderful Vineyard Experience, this is the house for you!Finest Views on the Island!! This house is set high on a hill surrounded by nature. The expansive views from the front of this house are spectacular. Enjoy the large deck or the screened porch and gaze upon one of the most amazing Vineyard Views available. I"|8|6/8/2021 1:04:00 PM|0|"N"||"Dukes"|"MA"|"A"|7|3|2|1||2|522720|0|"2f;1h"|"N"||"Y"||||||||||||||
"RN"|72845499|"A9501571"|"A95338"|"ACT"|38000|"17"|"Otis Bassett Rd  WT152"||123||"02575"||"THIS IS A WEEKLY RENTAL NOT MONTHLY. AUGUST WEEKLY IS $9,500. SEE OUR WEB SITE FOR WEEKLY PRICING!!!!!Are you looking for the perfect back yard Oasis? Well here it is!! Surrounding a large pool you will be able to relax on the expansive deck areas that include plenty of space for gathering. Inside is an amazing kitchen with every amenity you could want. Coffee lovers will appreciate a regular drip coffee maker, a Keuring machine, a French press, and a grinder for beans. The open dining and family room have access to a central fireplace. The view from these rooms is amazing and overlooks the pool area. There are four good sized bedrooms. The master is on the first floor with a reading nook, office and adjoining decks. The two upstairs bedrooms in the main house are accessed by a spiral staircase and share a bath. Over the garage is a private living area which with beds, a mini kitchen and full bath."|28|6/8/2021 1:25:00 PM|0|"N"||"Dukes"|"MA"|"A"|8|4|3|1||2|20000|3000|"3f;1h"|"N"||||||||||||||||
